"Data","Investor Obligacji kat. A","Investor Obligacji kat. I","Investor Obligacji kat. P"
"2001-07-20",153.77,"",""
"2001-07-23",154.0,"",""
"2001-07-24",154.28,"",""
"2001-07-25",154.35,"",""
"2001-07-26",154.56,"",""
"2001-07-27",154.76,"",""
"2001-07-30",154.83,"",""
"2001-07-31",154.98,"",""
"2001-08-01",155.12,"",""
"2001-08-02",155.3,"",""
"2001-08-03",155.47,"",""
"2001-08-06",155.72,"",""
"2001-08-07",155.62,"",""
"2001-08-08",155.58,"",""
"2001-08-09",155.63,"",""
"2001-08-10",155.75,"",""
"2001-08-13",155.87,"",""
"2001-08-14",155.77,"",""
"2001-08-16",155.89,"",""
"2001-08-17",155.44,"",""
"2001-08-20",155.78,"",""
"2001-08-21",155.95,"",""
"2001-08-22",156.04,"",""
"2001-08-23",156.64,"",""
"2001-08-24",157.0,"",""
"2001-08-27",157.08,"",""
"2001-08-28",157.0,"",""
"2001-08-29",157.21,"",""
"2001-08-30",157.32,"",""
"2001-08-31",157.57,"",""
"2001-09-03",157.82,"",""
"2001-09-04",157.75,"",""
"2001-09-05",157.71,"",""
"2001-09-06",157.29,"",""
"2001-09-07",157.36,"",""
"2001-09-10",157.83,"",""
"2001-09-11",157.98,"",""
"2001-09-12",157.76,"",""
"2001-09-13",157.97,"",""
"2001-09-14",158.21,"",""
"2001-09-17",158.39,"",""
"2001-09-18",158.8,"",""
"2001-09-19",158.93,"",""
"2001-09-20",159.23,"",""
"2001-09-21",159.71,"",""
"2001-09-24",159.46,"",""
"2001-09-25",159.5,"",""
"2001-09-26",159.58,"",""
"2001-09-27",159.71,"",""
"2001-09-28",159.32,"",""
"2001-10-01",160.03,"",""
"2001-10-02",160.12,"",""
"2001-10-03",160.26,"",""
"2001-10-04",160.45,"",""
"2001-10-05",160.57,"",""
"2001-10-08",160.69,"",""
"2001-10-09",160.85,"",""
"2001-10-10",161.24,"",""
"2001-10-11",161.47,"",""
"2001-10-12",161.37,"",""
"2001-10-15",161.53,"",""
"2001-10-16",161.82,"",""
"2001-10-17",162.08,"",""
"2001-10-18",162.07,"",""
"2001-10-19",162.14,"",""
"2001-10-22",162.31,"",""
"2001-10-23",162.36,"",""
"2001-10-24",162.26,"",""
"2001-10-25",162.48,"",""
"2001-10-26",163.05,"",""
"2001-10-29",163.28,"",""
"2001-10-30",163.07,"",""
"2001-10-31",163.33,"",""
"2001-11-02",163.46,"",""
"2001-11-05",163.75,"",""
"2001-11-06",164.46,"",""
"2001-11-07",164.51,"",""
"2001-11-08",164.69,"",""
"2001-11-09",164.86,"",""
"2001-11-12",164.9,"",""
"2001-11-13",165.21,"",""
"2001-11-14",165.48,"",""
"2001-11-15",165.05,"",""
"2001-11-16",165.1,"",""
"2001-11-19",165.18,"",""
"2001-11-20",165.2,"",""
"2001-11-21",165.47,"",""
"2001-11-22",165.4,"",""
"2001-11-23",165.5,"",""
"2001-11-26",165.75,"",""
"2001-11-27",166.14,"",""
"2001-11-28",166.38,"",""
"2001-11-29",166.29,"",""
"2001-11-30",166.13,"",""
"2001-12-03",166.43,"",""
"2001-12-04",166.44,"",""
"2001-12-05",166.46,"",""
"2001-12-06",166.51,"",""
"2001-12-07",166.57,"",""
"2001-12-10",166.56,"",""
"2001-12-11",166.63,"",""
"2001-12-12",166.6,"",""
"2001-12-13",167.35,"",""
"2001-12-14",167.46,"",""
"2001-12-17",167.62,"",""
"2001-12-18",167.79,"",""
"2001-12-19",167.85,"",""
"2001-12-20",168.16,"",""
"2001-12-21",168.14,"",""
"2001-12-27",168.36,"",""
"2001-12-28",168.36,"",""
"2001-12-31",168.47,"",""
"2002-01-02",168.55,"",""
"2002-01-03",168.72,"",""
"2002-01-04",168.94,"",""
"2002-01-07",169.48,"",""
"2002-01-08",169.54,"",""
"2002-01-09",169.62,"",""
"2002-01-10",169.63,"",""
"2002-01-11",169.65,"",""
"2002-01-14",170.06,"",""
"2002-01-15",170.02,"",""
"2002-01-16",170.23,"",""
"2002-01-17",170.31,"",""
"2002-01-18",170.49,"",""
"2002-01-21",170.84,"",""
"2002-01-22",170.82,"",""
"2002-01-23",170.75,"",""
"2002-01-24",170.8,"",""
"2002-01-25",170.7,"",""
"2002-01-28",170.8,"",""
"2002-01-29",171.94,"",""
"2002-01-30",171.84,"",""
"2002-01-31",171.9,"",""
"2002-02-01",171.97,"",""
"2002-02-04",172.06,"",""
"2002-02-05",172.2,"",""
"2002-02-06",172.27,"",""
"2002-02-07",172.3,"",""
"2002-02-08",172.39,"",""
"2002-02-11",172.52,"",""
"2002-02-12",172.44,"",""
"2002-02-13",172.48,"",""
"2002-02-14",172.4,"",""
"2002-02-15",172.49,"",""
"2002-02-18",172.57,"",""
"2002-02-19",172.56,"",""
"2002-02-20",172.53,"",""
"2002-02-21",172.73,"",""
"2002-02-22",172.74,"",""
"2002-02-25",172.82,"",""
"2002-02-26",172.87,"",""
"2002-02-27",172.94,"",""
"2002-02-28",172.91,"",""
"2002-03-01",173.03,"",""
"2002-03-04",173.22,"",""
"2002-03-05",173.15,"",""
"2002-03-06",173.2,"",""
"2002-03-07",173.2,"",""
"2002-03-08",173.32,"",""
"2002-03-11",173.46,"",""
"2002-03-12",173.41,"",""
"2002-03-13",173.45,"",""
"2002-03-14",173.56,"",""
"2002-03-15",173.63,"",""
"2002-03-18",173.71,"",""
"2002-03-19",173.67,"",""
"2002-03-20",173.7,"",""
"2002-03-21",173.76,"",""
"2002-03-22",173.82,"",""
"2002-03-25",173.89,"",""
"2002-03-26",173.94,"",""
"2002-03-27",173.99,"",""
"2002-03-28",174.0,"",""
"2002-04-02",174.19,"",""
"2002-04-03",174.25,"",""
"2002-04-04",174.17,"",""
"2002-04-05",174.2,"",""
"2002-04-08",174.29,"",""
"2002-04-09",174.25,"",""
"2002-04-10",174.31,"",""
"2002-04-11",174.4,"",""
"2002-04-12",174.44,"",""
"2002-04-15",174.49,"",""
"2002-04-16",174.55,"",""
"2002-04-17",174.63,"",""
"2002-04-18",174.76,"",""
"2002-04-19",174.82,"",""
"2002-04-22",174.91,"",""
"2002-04-23",175.08,"",""
"2002-04-24",175.21,"",""
"2002-04-25",175.26,"",""
"2002-04-26",175.62,"",""
"2002-04-29",175.72,"",""
"2002-04-30",175.68,"",""
"2002-05-02",175.76,"",""
"2002-05-06",175.87,"",""
"2002-05-07",176.02,"",""
"2002-05-08",176.01,"",""
"2002-05-09",176.08,"",""
"2002-05-10",176.18,"",""
"2002-05-13",176.31,"",""
"2002-05-14",176.4,"",""
"2002-05-15",176.59,"",""
"2002-05-16",176.45,"",""
"2002-05-17",176.72,"",""
"2002-05-20",176.89,"",""
"2002-05-21",176.96,"",""
"2002-05-22",177.01,"",""
"2002-05-23",177.09,"",""
"2002-05-24",177.15,"",""
"2002-05-27",177.16,"",""
"2002-05-28",177.24,"",""
"2002-05-29",177.3,"",""
"2002-05-31",177.45,"",""
"2002-06-03",177.6,"",""
"2002-06-04",177.57,"",""
"2002-06-05",177.85,"",""
"2002-06-06",178.06,"",""
"2002-06-07",178.32,"",""
"2002-06-10",178.58,"",""
"2002-06-11",178.65,"",""
"2002-06-12",178.8,"",""
"2002-06-13",178.91,"",""
"2002-06-14",178.86,"",""
"2002-06-17",179.0,"",""
"2002-06-18",179.06,"",""
"2002-06-19",179.17,"",""
"2002-06-20",179.4,"",""
"2002-06-21",179.63,"",""
"2002-06-24",179.72,"",""
"2002-06-25",179.89,"",""
"2002-06-26",179.92,"",""
"2002-06-27",180.07,"",""
"2002-06-28",180.12,"",""
"2002-07-01",180.22,"",""
"2002-07-02",180.26,"",""
"2002-07-03",180.3,"",""
"2002-07-04",180.18,"",""
"2002-07-05",180.19,"",""
"2002-07-08",180.26,"",""
"2002-07-09",180.3,"",""
"2002-07-10",180.24,"",""
"2002-07-11",180.35,"",""
"2002-07-12",180.21,"",""
"2002-07-15",180.45,"",""
"2002-07-16",180.54,"",""
"2002-07-17",180.65,"",""
"2002-07-18",180.59,"",""
"2002-07-19",180.47,"",""
"2002-07-22",180.55,"",""
"2002-07-23",180.49,"",""
"2002-07-24",180.48,"",""
"2002-07-25",180.6,"",""
"2002-07-26",180.67,"",""
"2002-07-29",180.87,"",""
"2002-07-30",180.83,"",""
"2002-07-31",180.95,"",""
"2002-08-01",181.05,"",""
"2002-08-02",181.09,"",""
"2002-08-05",181.39,"",""
"2002-08-06",181.4,"",""
"2002-08-07",181.32,"",""
"2002-08-08",181.55,"",""
"2002-08-09",181.57,"",""
"2002-08-12",181.66,"",""
"2002-08-13",181.99,"",""
"2002-08-14",182.11,"",""
"2002-08-16",182.22,"",""
"2002-08-19",182.3,"",""
"2002-08-20",182.34,"",""
"2002-08-21",182.36,"",""
"2002-08-22",182.36,"",""
"2002-08-23",182.49,"",""
"2002-08-26",182.51,"",""
"2002-08-27",182.52,"",""
"2002-08-28",182.6,"",""
"2002-08-29",182.76,"",""
"2002-08-30",183.0,"",""
"2002-09-02",183.15,"",""
"2002-09-03",183.14,"",""
"2002-09-04",183.23,"",""
"2002-09-05",183.39,"",""
"2002-09-06",183.67,"",""
"2002-09-09",183.79,"",""
"2002-09-10",183.73,"",""
"2002-09-11",183.69,"",""
"2002-09-12",184.01,"",""
"2002-09-13",184.06,"",""
"2002-09-16",184.19,"",""
"2002-09-17",184.39,"",""
"2002-09-18",184.34,"",""
"2002-09-19",184.43,"",""
"2002-09-20",184.59,"",""
"2002-09-23",184.69,"",""
"2002-09-24",184.68,"",""
"2002-09-25",184.64,"",""
"2002-09-26",184.74,"",""
"2002-09-27",184.77,"",""
"2002-09-30",184.95,"",""
"2002-10-01",185.3,"",""
"2002-10-02",185.54,"",""
"2002-10-03",185.76,"",""
"2002-10-04",185.78,"",""
"2002-10-07",185.64,"",""
"2002-10-08",185.62,"",""
"2002-10-09",185.66,"",""
"2002-10-10",185.93,"",""
"2002-10-11",186.19,"",""
"2002-10-14",186.23,"",""
"2002-10-15",186.31,"",""
"2002-10-16",186.29,"",""
"2002-10-17",186.32,"",""
"2002-10-18",186.16,"",""
"2002-10-21",186.47,"",""
"2002-10-22",186.65,"",""
"2002-10-23",186.63,"",""
"2002-10-24",186.91,"",""
"2002-10-25",187.19,"",""
"2002-10-28",187.32,"",""
"2002-10-29",187.31,"",""
"2002-10-30",187.47,"",""
"2002-10-31",187.57,"",""
"2002-11-04",187.7,"",""
"2002-11-05",187.73,"",""
"2002-11-06",187.78,"",""
"2002-11-07",187.8,"",""
"2002-11-08",188.14,"",""
"2002-11-12",188.28,"",""
"2002-11-13",188.43,"",""
"2002-11-14",188.43,"",""
"2002-11-15",188.48,"",""
"2002-11-18",188.56,"",""
"2002-11-19",188.62,"",""
"2002-11-20",188.71,"",""
"2002-11-21",188.84,"",""
"2002-11-22",189.02,"",""
"2002-11-25",189.47,"",""
"2002-11-26",189.84,"",""
"2002-11-27",189.96,"",""
"2002-11-28",189.81,"",""
"2002-11-29",189.7,"",""
"2002-12-02",189.75,"",""
"2002-12-03",189.88,"",""
"2002-12-04",189.96,"",""
"2002-12-05",190.07,"",""
"2002-12-06",190.27,"",""
"2002-12-09",190.71,"",""
"2002-12-10",191.12,"",""
"2002-12-11",191.03,"",""
"2002-12-12",191.01,"",""
"2002-12-13",191.04,"",""
"2002-12-16",190.93,"",""
"2002-12-17",191.2,"",""
"2002-12-18",191.23,"",""
"2002-12-19",191.24,"",""
"2002-12-20",191.25,"",""
"2002-12-23",191.01,"",""
"2002-12-27",191.15,"",""
"2002-12-30",191.34,"",""
"2002-12-31",191.57,"",""
"2003-01-02",191.86,"",""
"2003-01-03",191.8,"",""
"2003-01-06",191.78,"",""
"2003-01-07",191.84,"",""
"2003-01-08",191.83,"",""
"2003-01-09",191.94,"",""
"2003-01-10",191.99,"",""
"2003-01-13",192.01,"",""
"2003-01-14",192.03,"",""
"2003-01-15",192.06,"",""
"2003-01-16",192.11,"",""
"2003-01-17",192.26,"",""
"2003-01-20",191.95,"",""
"2003-01-21",191.94,"",""
"2003-01-22",192.0,"",""
"2003-01-23",192.02,"",""
"2003-01-24",191.93,"",""
"2003-01-27",191.93,"",""
"2003-01-28",192.23,"",""
"2003-01-29",192.28,"",""
"2003-01-30",192.21,"",""
"2003-01-31",191.89,"",""
"2003-02-03",191.87,"",""
"2003-02-04",191.86,"",""
"2003-02-05",191.93,"",""
"2003-02-06",191.87,"",""
"2003-02-07",191.85,"",""
"2003-02-10",191.87,"",""
"2003-02-11",191.98,"",""
"2003-02-12",191.94,"",""
"2003-02-13",191.93,"",""
"2003-02-14",192.01,"",""
"2003-02-17",192.15,"",""
"2003-02-18",192.31,"",""
"2003-02-19",192.49,"",""
"2003-02-20",192.6,"",""
"2003-02-21",192.75,"",""
"2003-02-24",192.79,"",""
"2003-02-25",192.9,"",""
"2003-02-26",193.05,"",""
"2003-02-27",193.17,"",""
"2003-02-28",193.21,"",""
"2003-03-03",193.31,"",""
"2003-03-04",193.43,"",""
"2003-03-05",193.5,"",""
"2003-03-06",193.52,"",""
"2003-03-07",193.52,"",""
"2003-03-10",193.77,"",""
"2003-03-11",193.92,"",""
"2003-03-12",193.96,"",""
"2003-03-13",193.79,"",""
"2003-03-14",193.77,"",""
"2003-03-17",193.54,"",""
"2003-03-18",193.62,"",""
"2003-03-19",193.5,"",""
"2003-03-20",193.48,"",""
"2003-03-21",193.57,"",""
"2003-03-24",193.65,"",""
"2003-03-25",193.79,"",""
"2003-03-26",193.85,"",""
"2003-03-27",193.85,"",""
"2003-03-28",194.05,"",""
"2003-03-31",194.15,"",""
"2003-04-01",194.48,"",""
"2003-04-02",194.6,"",""
"2003-04-03",194.58,"",""
"2003-04-04",194.54,"",""
"2003-04-07",194.58,"",""
"2003-04-08",194.43,"",""
"2003-04-09",194.58,"",""
"2003-04-10",194.63,"",""
"2003-04-11",194.66,"",""
"2003-04-14",194.64,"",""
"2003-04-15",194.55,"",""
"2003-04-16",194.54,"",""
"2003-04-17",194.76,"",""
"2003-04-22",194.83,"",""
"2003-04-23",194.9,"",""
"2003-04-24",195.43,"",""
"2003-04-25",195.67,"",""
"2003-04-28",195.8,"",""
"2003-04-29",195.96,"",""
"2003-04-30",195.95,"",""
"2003-05-02",196.16,"",""
"2003-05-05",196.4,"",""
"2003-05-06",196.41,"",""
"2003-05-07",196.48,"",""
"2003-05-08",196.79,"",""
"2003-05-09",196.89,"",""
"2003-05-12",196.97,"",""
"2003-05-13",196.76,"",""
"2003-05-14",197.94,"",""
"2003-05-15",198.02,"",""
"2003-05-16",198.01,"",""
"2003-05-19",198.07,"",""
"2003-05-20",198.29,"",""
"2003-05-21",198.28,"",""
"2003-05-22",198.31,"",""
"2003-05-23",198.31,"",""
"2003-05-26",198.45,"",""
"2003-05-27",198.69,"",""
"2003-05-28",198.76,"",""
"2003-05-29",198.63,"",""
"2003-05-30",198.62,"",""
"2003-06-02",198.71,"",""
"2003-06-03",198.61,"",""
"2003-06-04",198.73,"",""
"2003-06-05",198.74,"",""
"2003-06-06",198.84,"",""
"2003-06-09",198.8,"",""
"2003-06-10",198.77,"",""
"2003-06-11",198.76,"",""
"2003-06-12",198.8,"",""
"2003-06-13",198.76,"",""
"2003-06-16",198.81,"",""
"2003-06-17",198.99,"",""
"2003-06-18",199.0,"",""
"2003-06-20",198.91,"",""
"2003-06-23",198.94,"",""
"2003-06-24",198.95,"",""
"2003-06-25",199.02,"",""
"2003-06-26",199.06,"",""
"2003-06-27",198.84,"",""
"2003-06-30",198.83,"",""
"2003-07-01",198.87,"",""
"2003-07-02",198.9,"",""
"2003-07-03",198.83,"",""
"2003-07-04",198.79,"",""
"2003-07-07",198.86,"",""
"2003-07-08",198.83,"",""
"2003-07-09",198.78,"",""
"2003-07-10",198.9,"",""
"2003-07-11",198.92,"",""
"2003-07-14",198.9,"",""
"2003-07-15",198.91,"",""
"2003-07-16",198.68,"",""
"2003-07-17",198.41,"",""
"2003-07-18",198.48,"",""
"2003-07-21",198.27,"",""
"2003-07-22",198.22,"",""
"2003-07-23",198.28,"",""
"2003-07-24",198.38,"",""
"2003-07-25",198.32,"",""
"2003-07-28",197.96,"",""
"2003-07-29",197.91,"",""
"2003-07-30",198.05,"",""
"2003-07-31",197.9,"",""
"2003-08-01",198.01,"",""
"2003-08-04",197.64,"",""
"2003-08-05",197.78,"",""
"2003-08-06",197.87,"",""
"2003-08-07",197.89,"",""
"2003-08-08",198.35,"",""
"2003-08-11",198.48,"",""
"2003-08-12",198.38,"",""
"2003-08-13",198.52,"",""
"2003-08-14",198.42,"",""
"2003-08-18",198.26,"",""
"2003-08-19",198.41,"",""
"2003-08-20",198.45,"",""
"2003-08-21",198.64,"",""
"2003-08-22",198.54,"",""
"2003-08-25",198.53,"",""
"2003-08-26",198.5,"",""
"2003-08-27",198.62,"",""
"2003-08-28",198.57,"",""
"2003-08-29",198.18,"",""
"2003-09-01",198.3,"",""
"2003-09-02",198.41,"",""
"2003-09-03",198.01,"",""
"2003-09-04",197.88,"",""
"2003-09-05",197.61,"",""
"2003-09-08",197.57,"",""
"2003-09-09",197.96,"",""
"2003-09-10",198.03,"",""
"2003-09-11",197.97,"",""
"2003-09-12",198.18,"",""
"2003-09-15",198.23,"",""
"2003-09-16",198.4,"",""
"2003-09-17",198.26,"",""
"2003-09-18",198.11,"",""
"2003-09-19",197.94,"",""
"2003-09-22",198.02,"",""
"2003-09-23",198.24,"",""
"2003-09-24",198.28,"",""
"2003-09-25",198.04,"",""
"2003-09-26",197.93,"",""
"2003-09-29",197.73,"",""
"2003-09-30",197.59,"",""
"2003-10-01",197.87,"",""
"2003-10-02",198.04,"",""
"2003-10-03",198.11,"",""
"2003-10-06",197.81,"",""
"2003-10-07",197.84,"",""
"2003-10-08",197.96,"",""
"2003-10-09",198.03,"",""
"2003-10-10",197.72,"",""
"2003-10-13",197.65,"",""
"2003-10-14",197.51,"",""
"2003-10-15",197.57,"",""
"2003-10-16",197.52,"",""
"2003-10-17",197.04,"",""
"2003-10-20",196.8,"",""
"2003-10-21",196.47,"",""
"2003-10-22",196.44,"",""
"2003-10-23",196.76,"",""
"2003-10-24",196.35,"",""
"2003-10-27",195.14,"",""
"2003-10-28",195.37,"",""
"2003-10-29",195.83,"",""
"2003-10-30",195.58,"",""
"2003-10-31",194.75,"",""
"2003-11-03",194.08,"",""
"2003-11-04",194.29,"",""
"2003-11-05",194.44,"",""
"2003-11-06",194.72,"",""
"2003-11-07",195.01,"",""
"2003-11-10",194.67,"",""
"2003-11-12",194.78,"",""
"2003-11-13",194.53,"",""
"2003-11-14",194.8,"",""
"2003-11-17",195.07,"",""
"2003-11-18",195.2,"",""
"2003-11-19",195.19,"",""
"2003-11-20",195.09,"",""
"2003-11-21",194.59,"",""
"2003-11-24",194.43,"",""
"2003-11-25",194.06,"",""
"2003-11-26",193.45,"",""
"2003-11-27",193.63,"",""
"2003-11-28",193.49,"",""
"2003-12-01",192.99,"",""
"2003-12-02",193.42,"",""
"2003-12-03",193.41,"",""
"2003-12-04",193.65,"",""
"2003-12-05",193.76,"",""
"2003-12-08",194.27,"",""
"2003-12-09",194.36,"",""
"2003-12-10",194.57,"",""
"2003-12-11",195.05,"",""
"2003-12-12",195.08,"",""
"2003-12-15",195.16,"",""
"2003-12-16",195.18,"",""
"2003-12-17",195.31,"",""
"2003-12-18",195.47,"",""
"2003-12-19",195.61,"",""
"2003-12-22",195.68,"",""
"2003-12-23",196.0,"",""
"2003-12-29",196.08,"",""
"2003-12-30",196.21,"",""
"2003-12-31",196.42,"",""
"2004-01-02",196.29,"",""
"2004-01-05",196.33,"",""
"2004-01-06",196.12,"",""
"2004-01-07",196.22,"",""
"2004-01-08",196.69,"",""
"2004-01-09",197.21,"",""
"2004-01-12",197.33,"",""
"2004-01-13",197.47,"",""
"2004-01-14",197.23,"",""
"2004-01-15",196.59,"",""
"2004-01-16",196.44,"",""
"2004-01-19",196.16,"",""
"2004-01-20",196.47,"",""
"2004-01-21",196.75,"",""
"2004-01-22",197.02,"",""
"2004-01-23",196.96,"",""
"2004-01-26",197.1,"",""
"2004-01-27",197.04,"",""
"2004-01-28",196.79,"",""
"2004-01-29",197.04,"",""
"2004-01-30",196.78,"",""
"2004-02-02",196.64,"",""
"2004-02-03",196.9,"",""
"2004-02-04",197.17,"",""
"2004-02-05",197.02,"",""
"2004-02-06",196.74,"",""
"2004-02-09",196.62,"",""
"2004-02-10",196.73,"",""
"2004-02-11",196.82,"",""
"2004-02-12",196.85,"",""
"2004-02-13",197.19,"",""
"2004-02-16",197.45,"",""
"2004-02-17",197.64,"",""
"2004-02-18",197.77,"",""
"2004-02-19",197.73,"",""
"2004-02-20",197.56,"",""
"2004-02-23",197.75,"",""
"2004-02-24",197.68,"",""
"2004-02-25",197.93,"",""
"2004-02-26",197.94,"",""
"2004-02-27",197.52,"",""
"2004-03-01",197.78,"",""
"2004-03-02",198.06,"",""
"2004-03-03",197.75,"",""
"2004-03-04",197.32,"",""
"2004-03-05",197.36,"",""
"2004-03-08",197.69,"",""
"2004-03-09",198.26,"",""
"2004-03-10",198.2,"",""
"2004-03-11",197.99,"",""
"2004-03-12",198.11,"",""
"2004-03-15",198.02,"",""
"2004-03-16",197.94,"",""
"2004-03-17",197.86,"",""
"2004-03-18",198.0,"",""
"2004-03-19",197.95,"",""
"2004-03-22",197.9,"",""
"2004-03-23",197.89,"",""
"2004-03-24",197.77,"",""
"2004-03-25",197.93,"",""
"2004-03-26",198.01,"",""
"2004-03-29",198.15,"",""
"2004-03-30",198.14,"",""
"2004-03-31",198.11,"",""
"2004-04-01",198.15,"",""
"2004-04-02",198.07,"",""
"2004-04-05",197.58,"",""
"2004-04-06",197.42,"",""
"2004-04-07",197.55,"",""
"2004-04-08",197.56,"",""
"2004-04-13",197.6,"",""
"2004-04-14",197.41,"",""
"2004-04-15",197.17,"",""
"2004-04-16",197.04,"",""
"2004-04-19",197.16,"",""
"2004-04-20",197.4,"",""
"2004-04-21",197.29,"",""
"2004-04-22",197.11,"",""
"2004-04-23",197.13,"",""
"2004-04-26",197.01,"",""
"2004-04-27",196.89,"",""
"2004-04-28",196.85,"",""
"2004-04-29",196.72,"",""
"2004-04-30",196.51,"",""
"2004-05-04",196.72,"",""
"2004-05-05",197.04,"",""
"2004-05-06",196.99,"",""
"2004-05-07",196.59,"",""
"2004-05-10",196.33,"",""
"2004-05-11",196.29,"",""
"2004-05-12",196.02,"",""
"2004-05-13",195.91,"",""
"2004-05-14",195.8,"",""
"2004-05-17",195.92,"",""
"2004-05-18",196.3,"",""
"2004-05-19",196.8,"",""
"2004-05-20",196.82,"",""
"2004-05-21",196.52,"",""
"2004-05-24",196.23,"",""
"2004-05-25",196.23,"",""
"2004-05-26",196.35,"",""
"2004-05-27",196.49,"",""
"2004-05-28",196.67,"",""
"2004-05-31",196.76,"",""
"2004-06-01",196.73,"",""
"2004-06-02",196.58,"",""
"2004-06-03",196.53,"",""
"2004-06-04",196.72,"",""
"2004-06-07",196.81,"",""
"2004-06-08",197.03,"",""
"2004-06-09",197.29,"",""
"2004-06-11",197.2,"",""
"2004-06-14",197.07,"",""
"2004-06-15",197.18,"",""
"2004-06-16",196.91,"",""
"2004-06-17",197.3,"",""
"2004-06-18",197.39,"",""
"2004-06-21",197.48,"",""
"2004-06-22",197.65,"",""
"2004-06-23",197.68,"",""
"2004-06-24",197.85,"",""
"2004-06-25",198.1,"",""
"2004-06-28",197.89,"",""
"2004-06-29",197.52,"",""
"2004-06-30",197.44,"",""
"2004-07-01",197.61,"",""
"2004-07-02",197.51,"",""
"2004-07-05",197.57,"",""
"2004-07-06",197.6,"",""
"2004-07-07",197.54,"",""
"2004-07-08",197.59,"",""
"2004-07-09",197.52,"",""
"2004-07-12",197.32,"",""
"2004-07-13",197.02,"",""
"2004-07-14",196.91,"",""
"2004-07-15",197.06,"",""
"2004-07-16",196.61,"",""
"2004-07-19",196.83,"",""
"2004-07-20",196.89,"",""
"2004-07-21",196.99,"",""
"2004-07-22",196.92,"",""
"2004-07-23",196.93,"",""
"2004-07-26",196.99,"",""
"2004-07-27",197.23,"",""
"2004-07-28",197.13,"",""
"2004-07-29",197.2,"",""
"2004-07-30",197.45,"",""
"2004-08-02",197.67,"",""
"2004-08-03",197.57,"",""
"2004-08-04",197.47,"",""
"2004-08-05",197.53,"",""
"2004-08-06",197.53,"",""
"2004-08-09",197.91,"",""
"2004-08-10",198.15,"",""
"2004-08-11",198.24,"",""
"2004-08-12",198.08,"",""
"2004-08-13",198.08,"",""
"2004-08-16",198.25,"",""
"2004-08-17",198.47,"",""
"2004-08-18",198.75,"",""
"2004-08-19",199.06,"",""
"2004-08-20",199.0,"",""
"2004-08-23",199.11,"",""
"2004-08-24",199.0,"",""
"2004-08-25",199.09,"",""
"2004-08-26",198.96,"",""
"2004-08-27",198.79,"",""
"2004-08-30",198.81,"",""
"2004-08-31",198.87,"",""
"2004-09-01",198.88,"",""
"2004-09-02",198.79,"",""
"2004-09-03",198.98,"",""
"2004-09-06",199.06,"",""
"2004-09-07",199.0,"",""
"2004-09-08",199.23,"",""
"2004-09-09",199.37,"",""
"2004-09-10",199.43,"",""
"2004-09-13",199.4,"",""
"2004-09-14",199.37,"",""
"2004-09-15",199.47,"",""
"2004-09-16",199.66,"",""
"2004-09-17",199.92,"",""
"2004-09-20",199.89,"",""
"2004-09-21",199.93,"",""
"2004-09-22",199.99,"",""
"2004-09-23",200.0,"",""
"2004-09-24",200.06,"",""
"2004-09-27",200.11,"",""
"2004-09-28",199.97,"",""
"2004-09-29",200.09,"",""
"2004-09-30",200.35,"",""
"2004-10-01",200.56,"",""
"2004-10-04",200.52,"",""
"2004-10-05",200.57,"",""
"2004-10-06",200.64,"",""
"2004-10-07",200.62,"",""
"2004-10-08",200.56,"",""
"2004-10-11",200.7,"",""
"2004-10-12",200.68,"",""
"2004-10-13",200.63,"",""
"2004-10-14",200.64,"",""
"2004-10-15",200.64,"",""
"2004-10-18",200.7,"",""
"2004-10-19",200.64,"",""
"2004-10-20",200.64,"",""
"2004-10-21",200.63,"",""
"2004-10-22",200.66,"",""
"2004-10-25",200.78,"",""
"2004-10-26",200.85,"",""
"2004-10-27",200.76,"",""
"2004-10-28",200.8,"",""
"2004-10-29",200.81,"",""
"2004-11-02",200.88,"",""
"2004-11-03",200.91,"",""
"2004-11-04",200.96,"",""
"2004-11-05",201.04,"",""
"2004-11-08",201.22,"",""
"2004-11-09",201.29,"",""
"2004-11-10",201.4,"",""
"2004-11-12",201.59,"",""
"2004-11-15",201.81,"",""
"2004-11-16",202.0,"",""
"2004-11-17",201.8,"",""
"2004-11-18",201.86,"",""
"2004-11-19",202.02,"",""
"2004-11-22",202.08,"",""
"2004-11-23",202.15,"",""
"2004-11-24",202.23,"",""
"2004-11-25",202.32,"",""
"2004-11-26",202.67,"",""
"2004-11-29",202.4,"",""
"2004-11-30",202.14,"",""
"2004-12-01",202.23,"",""
"2004-12-02",202.69,"",""
"2004-12-03",202.82,"",""
"2004-12-06",202.97,"",""
"2004-12-07",203.4,"",""
"2004-12-08",203.54,"",""
"2004-12-09",203.32,"",""
"2004-12-10",203.65,"",""
"2004-12-13",203.48,"",""
"2004-12-14",203.64,"",""
"2004-12-15",203.63,"",""
"2004-12-16",203.78,"",""
"2004-12-17",203.71,"",""
"2004-12-20",203.72,"",""
"2004-12-21",204.01,"",""
"2004-12-22",204.3,"",""
"2004-12-23",204.42,"",""
"2004-12-24",204.38,204.39,""
"2004-12-27",204.44,204.45,""
"2004-12-28",204.48,204.49,""
"2004-12-29",204.49,204.5,""
"2004-12-30",204.5,204.51,""
"2004-12-31",204.53,204.54,""
"2005-01-03",204.5,204.52,""
"2005-01-04",204.68,204.7,""
"2005-01-05",204.16,204.18,""
"2005-01-06",203.62,203.65,""
